ID,Temperature1,Temperature2,Speed,Time,Num,Y1,Y2,Y3,T1,T2,A1,A2,B1,B2,C1,C2,D1,D2,E1,E2,F1,F2,G1,G2,H1,H2,I1,I2,J1,J2,K1,K2,L1,L2,M1,M2
5088,30,169,19,43,-1,-1,-1,11,1,PlaceHolder,82.2,TOAB,326,ODA,333,TTA,32.4,TBAC,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5089,79,20,0,91,-1,-1,-1,11,1,PlaceHolder,223.3,squalane,189.5,DOPO,467.2,NH4Ac,267.5,TBA,86.7,HT,89,PVP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5090,134,10,0,126,-1,-1,-1,11,1,PlaceHolder,212.5,NVP,500,HYD,36.6,MLA,198.2,TDO,288.7,TEG,283.3,HMDS,202.3,DCB,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5091,57,151,19,158,-1,-1,-1,11,1,PlaceHolder,127.4,DA,303.9,PVP,272.7,BA,107.4,OLA-HBr,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5092,140,54,0,26,-1,-1,-1,11,1,PlaceHolder,33.2,DPE,81.5,GLU,473.4,t-DT,79.8,UDE,475.1,toluene,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5093,47,91,7,308,-1,-1,-1,11,1,PlaceHolder,370.2,HDA-HI,120.7,DOA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5094,176,13,0,100,-1,-1,-1,11,1,PlaceHolder,314,NVP,153.3,EAC,304.3,TA,149.9,fructose,482.4,TBAC,481.1,BPCA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5095,130,72,0,243,-1,-1,-1,11,1,PlaceHolder,357.9,FA,162.4,TA,136.6,HYD,415.8,Na-CIT,327.7,MA,319,PEG,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5096,126,141,2,148,-1,-1,-1,11,1,PlaceHolder,332.1,ODOH,79.5,NLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5097,140,75,0,144,-1,-1,-1,11,1,PlaceHolder,423.2,GLU,372.1,HLAM,332.8,TOP,414.4,TOPO,407.4,DOA,15.9,LCEE,429,DPE,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5098,185,90,0,52,-1,-1,-1,11,1,PlaceHolder,135.6,EG,81.3,ODOH,306.4,BEA,45.2,TPP,472.8,HD,152.2,ODA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5099,197,48,0,314,-1,-1,-1,11,1,PlaceHolder,348.6,BPCA,368.6,OCTA,471.5,TOPO,197.8,Na-LAA,466.8,TPP,137.5,TELA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5100,197,113,0,493,-1,-1,-1,11,1,PlaceHolder,170.8,TGA,291,EG,435.6,HDA-HI,357,TBP,435.7,DMSO,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5101,38,199,1,257,-1,-1,-1,11,1,PlaceHolder,357.7,DT,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5102,37,155,13,142,-1,-1,-1,11,1,PlaceHolder,106.3,(TMS)3Si,287.7,DDOACl,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5103,0,147,1,237,-1,-1,-1,11,1,PlaceHolder,46.2,BEA,458.7,hexane,256.6,EG,327.2,DOPO,433.2,DIP,42.3,CYPHOS104,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5104,140,50,0,16,-1,-1,-1,11,1,PlaceHolder,317.1,squalane,496.4,TPP,54.3,Na-CIT,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5105,76,34,0,6,-1,-1,-1,11,1,PlaceHolder,104.2,PD,453.5,OCEA,389,BPCA,27,CFA,94.2,DT,117.2,Na-LAA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5106,152,104,0,240,-1,-1,-1,11,1,PlaceHolder,245.9,CTAB,373.2,ACN,414.2,DDL,87,ODPIA,98.1,FA,420.8,squalane,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5107,58,154,19,197,-1,-1,-1,11,1,PlaceHolder,203.5,HLAM,438.2,TOAB,264.3,ISA,337.5,CTAB,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5108,65,181,6,37,-1,-1,-1,11,1,PlaceHolder,485.3,HDAC,419,DDOACl,234,HA,232.5,N-DPT,305.7,OLA-HI,470.9,BPCA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5109,6,127,16,466,-1,-1,-1,11,1,PlaceHolder,63.7,BMIM-Tf2N,449.2,HT,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5110,175,194,11,1,-1,-1,-1,11,1,PlaceHolder,384.6,CFA,265.1,HDA,208.9,THPC,122.9,OLA-HI,173.8,MXY,165.4,MA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5111,25,19,0,499,-1,-1,-1,11,1,PlaceHolder,347.5,CTAB,316.3,HMT,64.5,DPE,496.8,TGA,397.2,NH4Ac,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5112,59,46,0,355,-1,-1,-1,11,1,PlaceHolder,292.7,OLA,176.1,DHPA,268.2,HA,426.9,OLA-HBr,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5113,121,155,17,475,-1,-1,-1,11,1,PlaceHolder,23.4,TPP,66.3,TBT,460.4,diglyme,194.4,THF,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5114,152,133,0,6,-1,-1,-1,11,1,PlaceHolder,308.5,HDA-HCl,263.1,DMF,240.4,PHA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5115,187,54,0,291,-1,-1,-1,11,1,PlaceHolder,386.5,OCT,107.3,BLAM,214.3,TPPe,248.2,decyne,437.5,luminol,426.7,DBE,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5116,141,20,0,128,-1,-1,-1,11,1,PlaceHolder,412.9,OA,375.9,TBA,227.7,OCT-HCl,49,hexane,311.8,CHCl3,254.7,luminol,299.3,ODPOA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5117,20,167,16,359,-1,-1,-1,11,1,PlaceHolder,270,HMDS,41.2,MHA,50.2,TDOH,199.6,GBL,327.6,MLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5118,117,117,0,21,-1,-1,-1,11,1,PlaceHolder,365.8,TBPY,455.6,OCTA,349.9,Na-CIT,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5119,190,145,0,77,-1,-1,-1,11,1,PlaceHolder,311.9,HD,209.7,MA,357.5,Na-LAA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5120,150,153,12,256,-1,-1,-1,11,1,PlaceHolder,60.5,CFA,223.2,HDD,330.3,DDL,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5121,67,57,0,3,-1,-1,-1,11,1,PlaceHolder,412,HDE,456.1,HYD,396.9,HAc,198.6,PD,63.6,fructose,457.4,SA,37.9,tetralin,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5122,105,19,0,247,-1,-1,-1,11,1,PlaceHolder,402,CHCl3,474,OCT,190.2,TTA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5123,99,147,3,191,-1,-1,-1,11,1,PlaceHolder,159.4,NEt3,285.5,DHPA,98,ODT,57.4,TBOH,266.9,(TMS)3Si,154.4,CTAB,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5124,105,178,1,161,-1,-1,-1,11,1,PlaceHolder,95.5,SDS,374.4,TBAC,299.4,NEt3,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5125,28,194,17,223,-1,-1,-1,11,1,PlaceHolder,244.6,TBAB,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5126,183,86,0,296,-1,-1,-1,11,1,PlaceHolder,263.1,hexane,66.3,TPP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5127,146,200,19,493,-1,-1,-1,11,1,PlaceHolder,400,DCB,265,TDOL,37.2,TDPA,402.7,DDL,88,MXY,367.1,HT,350.4,NA_,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5128,90,164,13,326,-1,-1,-1,11,1,PlaceHolder,267.7,hexane,2.9,TBP,271.5,LA,488.9,LCEE,291.1,Na-CIT,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5129,187,94,0,442,-1,-1,-1,11,1,PlaceHolder,238.4,NEt3,30.5,ODE,85.8,TOAB,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5130,141,163,9,449,-1,-1,-1,11,1,PlaceHolder,269.9,MA,192.1,ODOH,111,NVP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5131,27,63,7,490,-1,-1,-1,11,1,PlaceHolder,176.4,GBL,403.2,HLAM,303.9,TBOH,295.6,NEt3,244.9,decyne,169.1,BPCA,154.9,PHA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5132,88,138,2,125,-1,-1,-1,11,1,PlaceHolder,485.4,Na-LAA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5133,117,198,11,410,-1,-1,-1,11,1,PlaceHolder,355.6,EOT,232.1,DOPA,89.7,OLA-HBr,271.3,PA,105.9,DA,401.8,CITA,82.3,DT,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5134,172,128,0,40,-1,-1,-1,11,1,PlaceHolder,310.3,DODA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5135,175,120,0,405,-1,-1,-1,11,1,PlaceHolder,351.7,ODT,82.4,HYD,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5136,192,134,0,484,-1,-1,-1,11,1,PlaceHolder,383.6,TFA,165.8,TDO,385.5,CHCl3,229.6,mesitylene,78.1,HT,220.2,NLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5137,197,51,0,281,-1,-1,-1,11,1,PlaceHolder,275.4,DHPA,109.3,MA,203.4,TOPO,163.2,luminol,5.1,DEA,211.5,CTAB,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5138,31,184,6,150,-1,-1,-1,11,1,PlaceHolder,313.6,TBPT,162.6,TPPe,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5139,127,176,4,161,-1,-1,-1,11,1,PlaceHolder,496.9,CITA,450.2,PHA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5140,83,1,0,375,-1,-1,-1,11,1,PlaceHolder,385.4,FA,378.1,BBA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5141,45,54,8,177,-1,-1,-1,11,1,PlaceHolder,438.4,HT,296.8,NH3-H2O,83.2,HA,71.3,hexane,162.9,THF,140,LC,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5142,135,91,0,398,-1,-1,-1,11,1,PlaceHolder,483.1,NH2OH,272.4,TBAB,334.5,SDS,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5143,168,127,0,50,-1,-1,-1,11,1,PlaceHolder,223.3,(TMS)3Si,181.3,TBOH,338.6,MLA,423.5,PD,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5144,152,171,14,434,-1,-1,-1,11,1,PlaceHolder,198.4,ISA,166.4,TELA,93.2,HDA,375.9,BA,484.4,PA,129.9,TDO,171,DDL,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5145,42,72,10,323,-1,-1,-1,11,1,PlaceHolder,6.1,FA,243.5,OPA,277,HDA-HI,255.8,HDA-HCl,266.8,DHPA,376.3,DOA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5146,0,141,7,431,-1,-1,-1,11,1,PlaceHolder,276,DCB,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5147,24,124,7,195,-1,-1,-1,11,1,PlaceHolder,412.2,DOPO,183.9,OLA-HI,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5148,78,155,7,390,-1,-1,-1,11,1,PlaceHolder,495.1,HAc,142.9,squalane,212,SA,1.8,NLA,283.8,DA,110.5,OCTA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5149,139,106,0,79,-1,-1,-1,11,1,PlaceHolder,104.3,octane,167.2,TBAB,34.2,PA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5150,142,177,14,431,-1,-1,-1,11,1,PlaceHolder,258.3,DMSO,360.3,HDT,206.2,BA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5151,22,38,15,481,-1,-1,-1,11,1,PlaceHolder,221,THPC,179,ELA,148,Na-HDS,31.8,FA,355,hexane,488.4,DODA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5152,199,126,0,32,-1,-1,-1,11,1,PlaceHolder,161.1,EAC,291.8,OPA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5153,66,79,4,68,-1,-1,-1,11,1,PlaceHolder,374.9,TBT,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5154,24,167,8,409,-1,-1,-1,11,1,PlaceHolder,374,TGA,214.3,CYPHOS104,279.6,HYD,495,TBAC,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5155,165,104,0,92,-1,-1,-1,11,1,PlaceHolder,219.8,NA_,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5156,14,127,6,126,-1,-1,-1,11,1,PlaceHolder,474,NA_,94.4,Na-LAA,239,GLU,354.7,AMNP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5157,81,95,13,449,-1,-1,-1,11,1,PlaceHolder,142.8,DMF,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5158,188,29,0,308,-1,-1,-1,11,1,PlaceHolder,339.7,DDE,325.2,decyne,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5159,21,71,17,267,-1,-1,-1,11,1,PlaceHolder,382.7,(TMS)3Si,266.5,Na-CIT,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5160,79,54,0,71,-1,-1,-1,11,1,PlaceHolder,55.5,CITA,7.2,HMDS,464.9,TFA,419.1,DOPA,340.5,AMNP,5.1,PA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5161,78,45,0,306,-1,-1,-1,11,1,PlaceHolder,62.2,Na-HDS,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5162,194,1,0,56,-1,-1,-1,11,1,PlaceHolder,397.6,MHA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5163,25,33,1,456,-1,-1,-1,11,1,PlaceHolder,207,PHA,187.4,octane,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5164,2,42,16,499,-1,-1,-1,11,1,PlaceHolder,195.5,DOPA,455.2,OLOH,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5165,193,155,0,321,-1,-1,-1,11,1,PlaceHolder,339.3,HDE,174.4,GLU,395.5,PHA,119.3,DA,224.1,OCT-HCl,110.3,DMSO,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5166,98,33,0,9,-1,-1,-1,11,1,PlaceHolder,157.2,CITA,475.3,TOA,40.7,NH2OH,470.7,HT,443,tetralin,144.2,t-DT,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5167,41,94,15,97,-1,-1,-1,11,1,PlaceHolder,181.4,TBT,212.2,TBPY,104.1,TBA,229.6,Na-HDS,238,PEG,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5168,95,155,19,185,-1,-1,-1,11,1,PlaceHolder,221.9,TDOH,123.7,HMT,298.8,GLU,197.9,LC,413.2,mesitylene,115.4,CH2Cl2,367.2,PVP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5169,90,193,16,313,-1,-1,-1,11,1,PlaceHolder,179.6,TCB,250.5,NA_,456,TPP,1.4,HDA,43.2,NEt3,82.1,PL,480.7,NLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5170,75,89,6,27,-1,-1,-1,11,1,PlaceHolder,442.6,OCT,167.6,TDOL,207.9,OCT-HBr,181.4,DOA,435.2,Na-HDS,219.7,ODPIA,445.8,ODT,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5171,110,122,3,7,-1,-1,-1,11,1,PlaceHolder,83.4,NH4Ac,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5172,113,115,4,86,-1,-1,-1,11,1,PlaceHolder,178.7,N-DPT,60.2,CTAB,424,ELA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5173,61,67,8,389,-1,-1,-1,11,1,PlaceHolder,5.9,ELA,402.6,DODA,153.1,DOPO,242.5,HDE,111.8,AMIP,298.2,octane,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5174,9,136,6,16,-1,-1,-1,11,1,PlaceHolder,392.5,GLU,158.9,MHA,76.7,HDAC,191.2,TBPT,398.8,AMNP,57.2,DOPO,342.3,DODA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5175,66,50,0,194,-1,-1,-1,11,1,PlaceHolder,223.1,ELA,256.9,ODT,380.7,diglyme,334.9,t-DT,198.6,EMIMES,30.9,BBA,360.5,PEG,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
5176,16,38,4,89,-1,-1,-1,11,1,PlaceHolder,33.3,OCT-HBr,487.3,DBA,475.6,TBOH,59.2,ACN,422.4,DOPA,179.6,CYPHOS104,88.6,fructose,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
